"","Escapement","variable","value","sra","max_pct","Probability"
"19943",393400,"of_0.8",0,"Overfishing Profile","0.8",0
"19944",393500,"of_0.8",0,"Overfishing Profile","0.8",0
"19945",393600,"of_0.8",0,"Overfishing Profile","0.8",0
"19946",393700,"of_0.8",0,"Overfishing Profile","0.8",0
"19947",393800,"of_0.8",0,"Overfishing Profile","0.8",0
"19948",393900,"of_0.8",0,"Overfishing Profile","0.8",0
"19949",394000,"of_0.8",0,"Overfishing Profile","0.8",0
"19950",394100,"of_0.8",0,"Overfishing Profile","0.8",0
"19951",394200,"of_0.8",0,"Overfishing Profile","0.8",0
"19952",394300,"of_0.8",0,"Overfishing Profile","0.8",0
"19953",394400,"of_0.8",0,"Overfishing Profile","0.8",0
"19954",394500,"of_0.8",0,"Overfishing Profile","0.8",0
"19955",394600,"of_0.8",0,"Overfishing Profile","0.8",0
"19956",394700,"of_0.8",0,"Overfishing Profile","0.8",0
"19957",394800,"of_0.8",0,"Overfishing Profile","0.8",0
"19958",394900,"of_0.8",0,"Overfishing Profile","0.8",0
"19959",395000,"of_0.8",0,"Overfishing Profile","0.8",0
"19960",395100,"of_0.8",0,"Overfishing Profile","0.8",0
"19961",395200,"of_0.8",0,"Overfishing Profile","0.8",0
"19962",395300,"of_0.8",0,"Overfishing Profile","0.8",0
"19963",395400,"of_0.8",0,"Overfishing Profile","0.8",0
"19964",395500,"of_0.8",0,"Overfishing Profile","0.8",0
"19965",395600,"of_0.8",0,"Overfishing Profile","0.8",0
"19966",395700,"of_0.8",0,"Overfishing Profile","0.8",0
"19967",395800,"of_0.8",0,"Overfishing Profile","0.8",0
"19968",395900,"of_0.8",0,"Overfishing Profile","0.8",0
"19969",396000,"of_0.8",0,"Overfishing Profile","0.8",0
"19970",396100,"of_0.8",0,"Overfishing Profile","0.8",0
"19971",396200,"of_0.8",0,"Overfishing Profile","0.8",0
"19972",396300,"of_0.8",0,"Overfishing Profile","0.8",0
"19973",396400,"of_0.8",0,"Overfishing Profile","0.8",0
"19974",396500,"of_0.8",0,"Overfishing Profile","0.8",0
"19975",396600,"of_0.8",0,"Overfishing Profile","0.8",0
"19976",396700,"of_0.8",0,"Overfishing Profile","0.8",0
"19977",396800,"of_0.8",0,"Overfishing Profile","0.8",0
"19978",396900,"of_0.8",0,"Overfishing Profile","0.8",0
"19979",397000,"of_0.8",0,"Overfishing Profile","0.8",0
"19980",397100,"of_0.8",0,"Overfishing Profile","0.8",0
"19981",397200,"of_0.8",0,"Overfishing Profile","0.8",0
"19982",397300,"of_0.8",0,"Overfishing Profile","0.8",0
"19983",397400,"of_0.8",0,"Overfishing Profile","0.8",0
"19984",397500,"of_0.8",0,"Overfishing Profile","0.8",0
"19985",397600,"of_0.8",0,"Overfishing Profile","0.8",0
"19986",397700,"of_0.8",0,"Overfishing Profile","0.8",0
"19987",397800,"of_0.8",0,"Overfishing Profile","0.8",0
"19988",397900,"of_0.8",0,"Overfishing Profile","0.8",0
"19989",398000,"of_0.8",0,"Overfishing Profile","0.8",0
"19990",398100,"of_0.8",0,"Overfishing Profile","0.8",0
"19991",398200,"of_0.8",0,"Overfishing Profile","0.8",0
"19992",398300,"of_0.8",0,"Overfishing Profile","0.8",0
"19993",398400,"of_0.8",0,"Overfishing Profile","0.8",0
"19994",398500,"of_0.8",0,"Overfishing Profile","0.8",0
"19995",398600,"of_0.8",0,"Overfishing Profile","0.8",0
"19996",398700,"of_0.8",0,"Overfishing Profile","0.8",0
"19997",398800,"of_0.8",0,"Overfishing Profile","0.8",0
"19998",398900,"of_0.8",0,"Overfishing Profile","0.8",0
"19999",399000,"of_0.8",0,"Overfishing Profile","0.8",0
"20000",399100,"of_0.8",0,"Overfishing Profile","0.8",0
"20001",399200,"of_0.8",0,"Overfishing Profile","0.8",0
"20002",399300,"of_0.8",0,"Overfishing Profile","0.8",0
"20003",399400,"of_0.8",0,"Overfishing Profile","0.8",0
"20004",399500,"of_0.8",0,"Overfishing Profile","0.8",0
"20005",399600,"of_0.8",0,"Overfishing Profile","0.8",0
"20006",399700,"of_0.8",0,"Overfishing Profile","0.8",0
"20007",399800,"of_0.8",0,"Overfishing Profile","0.8",0
"20008",399900,"of_0.8",0,"Overfishing Profile","0.8",0
"20009",4e+05,"of_0.8",0,"Overfishing Profile","0.8",0
"20010",400100,"of_0.8",0,"Overfishing Profile","0.8",0
"20011",0,"of_0.7",1,"Overfishing Profile","0.7",1
"20012",100,"of_0.7",1,"Overfishing Profile","0.7",1
"20013",200,"of_0.7",1,"Overfishing Profile","0.7",1
"20014",300,"of_0.7",1,"Overfishing Profile","0.7",1
"20015",400,"of_0.7",1,"Overfishing Profile","0.7",1
"20016",500,"of_0.7",1,"Overfishing Profile","0.7",1
"20017",600,"of_0.7",1,"Overfishing Profile","0.7",1
"20018",700,"of_0.7",1,"Overfishing Profile","0.7",1
"20019",800,"of_0.7",1,"Overfishing Profile","0.7",1
"20020",900,"of_0.7",1,"Overfishing Profile","0.7",1
"20021",1000,"of_0.7",1,"Overfishing Profile","0.7",1
"20022",1100,"of_0.7",1,"Overfishing Profile","0.7",1
"20023",1200,"of_0.7",1,"Overfishing Profile","0.7",1
"20024",1300,"of_0.7",1,"Overfishing Profile","0.7",1
"20025",1400,"of_0.7",1,"Overfishing Profile","0.7",1
"20026",1500,"of_0.7",1,"Overfishing Profile","0.7",1
"20027",1600,"of_0.7",1,"Overfishing Profile","0.7",1
"20028",1700,"of_0.7",1,"Overfishing Profile","0.7",1
"20029",1800,"of_0.7",1,"Overfishing Profile","0.7",1
"20030",1900,"of_0.7",1,"Overfishing Profile","0.7",1
"20031",2000,"of_0.7",1,"Overfishing Profile","0.7",1
"20032",2100,"of_0.7",1,"Overfishing Profile","0.7",1
"20033",2200,"of_0.7",1,"Overfishing Profile","0.7",1
"20034",2300,"of_0.7",1,"Overfishing Profile","0.7",1
"20035",2400,"of_0.7",1,"Overfishing Profile","0.7",1
"20036",2500,"of_0.7",1,"Overfishing Profile","0.7",1
"20037",2600,"of_0.7",1,"Overfishing Profile","0.7",1
"20038",2700,"of_0.7",1,"Overfishing Profile","0.7",1
"20039",2800,"of_0.7",1,"Overfishing Profile","0.7",1
"20040",2900,"of_0.7",1,"Overfishing Profile","0.7",1
"20041",3000,"of_0.7",1,"Overfishing Profile","0.7",1
"20042",3100,"of_0.7",1,"Overfishing Profile","0.7",1
"20043",3200,"of_0.7",1,"Overfishing Profile","0.7",1
"20044",3300,"of_0.7",1,"Overfishing Profile","0.7",1
"20045",3400,"of_0.7",1,"Overfishing Profile","0.7",1
"20046",3500,"of_0.7",1,"Overfishing Profile","0.7",1
"20047",3600,"of_0.7",1,"Overfishing Profile","0.7",1
"20048",3700,"of_0.7",1,"Overfishing Profile","0.7",1
"20049",3800,"of_0.7",1,"Overfishing Profile","0.7",1
"20050",3900,"of_0.7",1,"Overfishing Profile","0.7",1
"20051",4000,"of_0.7",1,"Overfishing Profile","0.7",1
"20052",4100,"of_0.7",1,"Overfishing Profile","0.7",1
"20053",4200,"of_0.7",1,"Overfishing Profile","0.7",1
"20054",4300,"of_0.7",1,"Overfishing Profile","0.7",1
"20055",4400,"of_0.7",1,"Overfishing Profile","0.7",1
"20056",4500,"of_0.7",1,"Overfishing Profile","0.7",1
"20057",4600,"of_0.7",1,"Overfishing Profile","0.7",1
"20058",4700,"of_0.7",1,"Overfishing Profile","0.7",1
"20059",4800,"of_0.7",1,"Overfishing Profile","0.7",1
"20060",4900,"of_0.7",1,"Overfishing Profile","0.7",1
"20061",5000,"of_0.7",1,"Overfishing Profile","0.7",1
"20062",5100,"of_0.7",1,"Overfishing Profile","0.7",1
"20063",5200,"of_0.7",1,"Overfishing Profile","0.7",1
"20064",5300,"of_0.7",1,"Overfishing Profile","0.7",1
"20065",5400,"of_0.7",1,"Overfishing Profile","0.7",1
"20066",5500,"of_0.7",1,"Overfishing Profile","0.7",1
"20067",5600,"of_0.7",1,"Overfishing Profile","0.7",1
"20068",5700,"of_0.7",1,"Overfishing Profile","0.7",1
"20069",5800,"of_0.7",1,"Overfishing Profile","0.7",1
"20070",5900,"of_0.7",1,"Overfishing Profile","0.7",1
"20071",6000,"of_0.7",1,"Overfishing Profile","0.7",1
"20072",6100,"of_0.7",1,"Overfishing Profile","0.7",1
"20073",6200,"of_0.7",1,"Overfishing Profile","0.7",1
"20074",6300,"of_0.7",1,"Overfishing Profile","0.7",1
"20075",6400,"of_0.7",1,"Overfishing Profile","0.7",1
"20076",6500,"of_0.7",1,"Overfishing Profile","0.7",1
"20077",6600,"of_0.7",1,"Overfishing Profile","0.7",1
"20078",6700,"of_0.7",1,"Overfishing Profile","0.7",1
"20079",6800,"of_0.7",1,"Overfishing Profile","0.7",1
"20080",6900,"of_0.7",1,"Overfishing Profile","0.7",1
"20081",7000,"of_0.7",1,"Overfishing Profile","0.7",1
"20082",7100,"of_0.7",1,"Overfishing Profile","0.7",1
"20083",7200,"of_0.7",1,"Overfishing Profile","0.7",1
"20084",7300,"of_0.7",1,"Overfishing Profile","0.7",1
"20085",7400,"of_0.7",1,"Overfishing Profile","0.7",1
"20086",7500,"of_0.7",1,"Overfishing Profile","0.7",1
"20087",7600,"of_0.7",1,"Overfishing Profile","0.7",1
"20088",7700,"of_0.7",1,"Overfishing Profile","0.7",1
"20089",7800,"of_0.7",1,"Overfishing Profile","0.7",1
"20090",7900,"of_0.7",1,"Overfishing Profile","0.7",1
"20091",8000,"of_0.7",1,"Overfishing Profile","0.7",1
"20092",8100,"of_0.7",1,"Overfishing Profile","0.7",1
"20093",8200,"of_0.7",1,"Overfishing Profile","0.7",1
"20094",8300,"of_0.7",1,"Overfishing Profile","0.7",1
"20095",8400,"of_0.7",1,"Overfishing Profile","0.7",1
"20096",8500,"of_0.7",1,"Overfishing Profile","0.7",1
"20097",8600,"of_0.7",1,"Overfishing Profile","0.7",1
"20098",8700,"of_0.7",1,"Overfishing Profile","0.7",1
"20099",8800,"of_0.7",1,"Overfishing Profile","0.7",1
"20100",8900,"of_0.7",1,"Overfishing Profile","0.7",1
"20101",9000,"of_0.7",1,"Overfishing Profile","0.7",1
"20102",9100,"of_0.7",1,"Overfishing Profile","0.7",1
"20103",9200,"of_0.7",1,"Overfishing Profile","0.7",1
"20104",9300,"of_0.7",1,"Overfishing Profile","0.7",1
"20105",9400,"of_0.7",1,"Overfishing Profile","0.7",1
"20106",9500,"of_0.7",1,"Overfishing Profile","0.7",1
"20107",9600,"of_0.7",1,"Overfishing Profile","0.7",1
"20108",9700,"of_0.7",1,"Overfishing Profile","0.7",1
"20109",9800,"of_0.7",1,"Overfishing Profile","0.7",1
"20110",9900,"of_0.7",1,"Overfishing Profile","0.7",1
"20111",10000,"of_0.7",1,"Overfishing Profile","0.7",1
"20112",10100,"of_0.7",1,"Overfishing Profile","0.7",1
"20113",10200,"of_0.7",1,"Overfishing Profile","0.7",1
"20114",10300,"of_0.7",1,"Overfishing Profile","0.7",1
"20115",10400,"of_0.7",1,"Overfishing Profile","0.7",1
"20116",10500,"of_0.7",1,"Overfishing Profile","0.7",1
"20117",10600,"of_0.7",1,"Overfishing Profile","0.7",1
"20118",10700,"of_0.7",1,"Overfishing Profile","0.7",1
"20119",10800,"of_0.7",1,"Overfishing Profile","0.7",1
"20120",10900,"of_0.7",1,"Overfishing Profile","0.7",1
"20121",11000,"of_0.7",1,"Overfishing Profile","0.7",1
"20122",11100,"of_0.7",1,"Overfishing Profile","0.7",1
"20123",11200,"of_0.7",1,"Overfishing Profile","0.7",1
"20124",11300,"of_0.7",1,"Overfishing Profile","0.7",1
"20125",11400,"of_0.7",1,"Overfishing Profile","0.7",1
"20126",11500,"of_0.7",1,"Overfishing Profile","0.7",1
"20127",11600,"of_0.7",1,"Overfishing Profile","0.7",1
"20128",11700,"of_0.7",1,"Overfishing Profile","0.7",1
"20129",11800,"of_0.7",1,"Overfishing Profile","0.7",1
"20130",11900,"of_0.7",1,"Overfishing Profile","0.7",1
"20131",12000,"of_0.7",1,"Overfishing Profile","0.7",1
"20132",12100,"of_0.7",1,"Overfishing Profile","0.7",1
"20133",12200,"of_0.7",1,"Overfishing Profile","0.7",1
"20134",12300,"of_0.7",1,"Overfishing Profile","0.7",1
"20135",12400,"of_0.7",1,"Overfishing Profile","0.7",1
"20136",12500,"of_0.7",1,"Overfishing Profile","0.7",1
"20137",12600,"of_0.7",1,"Overfishing Profile","0.7",1
"20138",12700,"of_0.7",1,"Overfishing Profile","0.7",1
"20139",12800,"of_0.7",1,"Overfishing Profile","0.7",1
"20140",12900,"of_0.7",1,"Overfishing Profile","0.7",1
"20141",13000,"of_0.7",1,"Overfishing Profile","0.7",1
"20142",13100,"of_0.7",1,"Overfishing Profile","0.7",1
"20143",13200,"of_0.7",1,"Overfishing Profile","0.7",1
"20144",13300,"of_0.7",1,"Overfishing Profile","0.7",1
"20145",13400,"of_0.7",1,"Overfishing Profile","0.7",1
"20146",13500,"of_0.7",1,"Overfishing Profile","0.7",1
"20147",13600,"of_0.7",1,"Overfishing Profile","0.7",1
"20148",13700,"of_0.7",1,"Overfishing Profile","0.7",1
"20149",13800,"of_0.7",1,"Overfishing Profile","0.7",1
"20150",13900,"of_0.7",1,"Overfishing Profile","0.7",1
"20151",14000,"of_0.7",1,"Overfishing Profile","0.7",1
"20152",14100,"of_0.7",1,"Overfishing Profile","0.7",1
"20153",14200,"of_0.7",1,"Overfishing Profile","0.7",1
"20154",14300,"of_0.7",1,"Overfishing Profile","0.7",1
"20155",14400,"of_0.7",1,"Overfishing Profile","0.7",1
"20156",14500,"of_0.7",1,"Overfishing Profile","0.7",1
"20157",14600,"of_0.7",1,"Overfishing Profile","0.7",1
"20158",14700,"of_0.7",0.993333333333333,"Overfishing Profile","0.7",0.993333333333333
"20159",14800,"of_0.7",0.993333333333333,"Overfishing Profile","0.7",0.993333333333333
"20160",14900,"of_0.7",0.993333333333333,"Overfishing Profile","0.7",0.993333333333333
"20161",15000,"of_0.7",0.993333333333333,"Overfishing Profile","0.7",0.993333333333333
"20162",15100,"of_0.7",0.993333333333333,"Overfishing Profile","0.7",0.993333333333333
"20163",15200,"of_0.7",0.993333333333333,"Overfishing Profile","0.7",0.993333333333333
"20164",15300,"of_0.7",0.993333333333333,"Overfishing Profile","0.7",0.993333333333333
"20165",15400,"of_0.7",0.993333333333333,"Overfishing Profile","0.7",0.993333333333333
"20166",15500,"of_0.7",0.993333333333333,"Overfishing Profile","0.7",0.993333333333333
"20167",15600,"of_0.7",0.993333333333333,"Overfishing Profile","0.7",0.993333333333333
"20168",15700,"of_0.7",0.993333333333333,"Overfishing Profile","0.7",0.993333333333333
"20169",15800,"of_0.7",0.993333333333333,"Overfishing Profile","0.7",0.993333333333333
"20170",15900,"of_0.7",0.993333333333333,"Overfishing Profile","0.7",0.993333333333333
"20171",16000,"of_0.7",0.993333333333333,"Overfishing Profile","0.7",0.993333333333333
"20172",16100,"of_0.7",0.993333333333333,"Overfishing Profile","0.7",0.993333333333333
"20173",16200,"of_0.7",0.993333333333333,"Overfishing Profile","0.7",0.993333333333333
"20174",16300,"of_0.7",0.993333333333333,"Overfishing Profile","0.7",0.993333333333333
"20175",16400,"of_0.7",0.98,"Overfishing Profile","0.7",0.98
"20176",16500,"of_0.7",0.966666666666667,"Overfishing Profile","0.7",0.966666666666667
"20177",16600,"of_0.7",0.946666666666667,"Overfishing Profile","0.7",0.946666666666667
"20178",16700,"of_0.7",0.946666666666667,"Overfishing Profile","0.7",0.946666666666667
"20179",16800,"of_0.7",0.946666666666667,"Overfishing Profile","0.7",0.946666666666667
"20180",16900,"of_0.7",0.926666666666667,"Overfishing Profile","0.7",0.926666666666667
"20181",17000,"of_0.7",0.92,"Overfishing Profile","0.7",0.92
"20182",17100,"of_0.7",0.913333333333333,"Overfishing Profile","0.7",0.913333333333333
"20183",17200,"of_0.7",0.9,"Overfishing Profile","0.7",0.9
"20184",17300,"of_0.7",0.886666666666667,"Overfishing Profile","0.7",0.886666666666667
"20185",17400,"of_0.7",0.853333333333333,"Overfishing Profile","0.7",0.853333333333333
"20186",17500,"of_0.7",0.813333333333333,"Overfishing Profile","0.7",0.813333333333333
"20187",17600,"of_0.7",0.8,"Overfishing Profile","0.7",0.8
"20188",17700,"of_0.7",0.793333333333333,"Overfishing Profile","0.7",0.793333333333333
"20189",17800,"of_0.7",0.753333333333333,"Overfishing Profile","0.7",0.753333333333333
"20190",17900,"of_0.7",0.726666666666667,"Overfishing Profile","0.7",0.726666666666667
"20191",18000,"of_0.7",0.706666666666667,"Overfishing Profile","0.7",0.706666666666667
"20192",18100,"of_0.7",0.68,"Overfishing Profile","0.7",0.68
"20193",18200,"of_0.7",0.646666666666667,"Overfishing Profile","0.7",0.646666666666667
"20194",18300,"of_0.7",0.626666666666667,"Overfishing Profile","0.7",0.626666666666667
"20195",18400,"of_0.7",0.6,"Overfishing Profile","0.7",0.6
"20196",18500,"of_0.7",0.58,"Overfishing Profile","0.7",0.58
"20197",18600,"of_0.7",0.566666666666667,"Overfishing Profile","0.7",0.566666666666667
"20198",18700,"of_0.7",0.546666666666667,"Overfishing Profile","0.7",0.546666666666667
"20199",18800,"of_0.7",0.52,"Overfishing Profile","0.7",0.52
"20200",18900,"of_0.7",0.5,"Overfishing Profile","0.7",0.5
"20201",19000,"of_0.7",0.473333333333333,"Overfishing Profile","0.7",0.473333333333333
"20202",19100,"of_0.7",0.46,"Overfishing Profile","0.7",0.46
"20203",19200,"of_0.7",0.446666666666667,"Overfishing Profile","0.7",0.446666666666667
"20204",19300,"of_0.7",0.433333333333333,"Overfishing Profile","0.7",0.433333333333333
"20205",19400,"of_0.7",0.433333333333333,"Overfishing Profile","0.7",0.433333333333333
"20206",19500,"of_0.7",0.393333333333333,"Overfishing Profile","0.7",0.393333333333333
"20207",19600,"of_0.7",0.373333333333333,"Overfishing Profile","0.7",0.373333333333333
"20208",19700,"of_0.7",0.36,"Overfishing Profile","0.7",0.36
"20209",19800,"of_0.7",0.32,"Overfishing Profile","0.7",0.32
"20210",19900,"of_0.7",0.306666666666667,"Overfishing Profile","0.7",0.306666666666667
"20211",20000,"of_0.7",0.28,"Overfishing Profile","0.7",0.28
"20212",20100,"of_0.7",0.266666666666667,"Overfishing Profile","0.7",0.266666666666667
"20213",20200,"of_0.7",0.246666666666667,"Overfishing Profile","0.7",0.246666666666667
"20214",20300,"of_0.7",0.233333333333333,"Overfishing Profile","0.7",0.233333333333333
"20215",20400,"of_0.7",0.2,"Overfishing Profile","0.7",0.2
"20216",20500,"of_0.7",0.186666666666667,"Overfishing Profile","0.7",0.186666666666667
"20217",20600,"of_0.7",0.166666666666667,"Overfishing Profile","0.7",0.166666666666667
"20218",20700,"of_0.7",0.146666666666667,"Overfishing Profile","0.7",0.146666666666667
"20219",20800,"of_0.7",0.133333333333333,"Overfishing Profile","0.7",0.133333333333333
"20220",20900,"of_0.7",0.113333333333333,"Overfishing Profile","0.7",0.113333333333333
"20221",21000,"of_0.7",0.1,"Overfishing Profile","0.7",0.1
"20222",21100,"of_0.7",0.0866666666666667,"Overfishing Profile","0.7",0.0866666666666667
"20223",21200,"of_0.7",0.0866666666666667,"Overfishing Profile","0.7",0.0866666666666667
"20224",21300,"of_0.7",0.08,"Overfishing Profile","0.7",0.08
"20225",21400,"of_0.7",0.0733333333333333,"Overfishing Profile","0.7",0.0733333333333333
"20226",21500,"of_0.7",0.0666666666666667,"Overfishing Profile","0.7",0.0666666666666667
"20227",21600,"of_0.7",0.0666666666666667,"Overfishing Profile","0.7",0.0666666666666667
"20228",21700,"of_0.7",0.0666666666666667,"Overfishing Profile","0.7",0.0666666666666667
"20229",21800,"of_0.7",0.0533333333333333,"Overfishing Profile","0.7",0.0533333333333333
"20230",21900,"of_0.7",0.0533333333333333,"Overfishing Profile","0.7",0.0533333333333333
"20231",22000,"of_0.7",0.0533333333333333,"Overfishing Profile","0.7",0.0533333333333333
"20232",22100,"of_0.7",0.0533333333333333,"Overfishing Profile","0.7",0.0533333333333333
"20233",22200,"of_0.7",0.0533333333333333,"Overfishing Profile","0.7",0.0533333333333333
"20234",22300,"of_0.7",0.0533333333333333,"Overfishing Profile","0.7",0.0533333333333333
"20235",22400,"of_0.7",0.0533333333333333,"Overfishing Profile","0.7",0.0533333333333333
"20236",22500,"of_0.7",0.0266666666666667,"Overfishing Profile","0.7",0.0266666666666667
"20237",22600,"of_0.7",0.02,"Overfishing Profile","0.7",0.02
"20238",22700,"of_0.7",0.0133333333333333,"Overfishing Profile","0.7",0.0133333333333333
"20239",22800,"of_0.7",0.0133333333333333,"Overfishing Profile","0.7",0.0133333333333333
"20240",22900,"of_0.7",0.0133333333333333,"Overfishing Profile","0.7",0.0133333333333333
"20241",23000,"of_0.7",0.0133333333333333,"Overfishing Profile","0.7",0.0133333333333333
"20242",23100,"of_0.7",0.0133333333333333,"Overfishing Profile","0.7",0.0133333333333333
"20243",23200,"of_0.7",0.0133333333333333,"Overfishing Profile","0.7",0.0133333333333333
"20244",23300,"of_0.7",0.0133333333333333,"Overfishing Profile","0.7",0.0133333333333333
"20245",23400,"of_0.7",0.0133333333333333,"Overfishing Profile","0.7",0.0133333333333333
"20246",23500,"of_0.7",0.0133333333333333,"Overfishing Profile","0.7",0.0133333333333333
"20247",23600,"of_0.7",0.0133333333333333,"Overfishing Profile","0.7",0.0133333333333333
"20248",23700,"of_0.7",0.0133333333333333,"Overfishing Profile","0.7",0.0133333333333333
"20249",23800,"of_0.7",0.0133333333333333,"Overfishing Profile","0.7",0.0133333333333333
"20250",23900,"of_0.7",0.0133333333333333,"Overfishing Profile","0.7",0.0133333333333333
"20251",24000,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20252",24100,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20253",24200,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20254",24300,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20255",24400,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20256",24500,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20257",24600,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20258",24700,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20259",24800,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20260",24900,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20261",25000,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20262",25100,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20263",25200,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20264",25300,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20265",25400,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20266",25500,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20267",25600,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20268",25700,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20269",25800,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20270",25900,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20271",26000,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20272",26100,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20273",26200,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20274",26300,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20275",26400,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20276",26500,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20277",26600,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20278",26700,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20279",26800,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20280",26900,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20281",27000,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20282",27100,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20283",27200,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20284",27300,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20285",27400,"of_0.7",0.00666666666666667,"Overfishing Profile","0.7",0.00666666666666667
"20286",27500,"of_0.7",0,"Overfishing Profile","0.7",0
"20287",27600,"of_0.7",0,"Overfishing Profile","0.7",0
"20288",27700,"of_0.7",0,"Overfishing Profile","0.7",0
"20289",27800,"of_0.7",0,"Overfishing Profile","0.7",0
"20290",27900,"of_0.7",0,"Overfishing Profile","0.7",0
"20291",28000,"of_0.7",0,"Overfishing Profile","0.7",0
"20292",28100,"of_0.7",0,"Overfishing Profile","0.7",0
"20293",28200,"of_0.7",0,"Overfishing Profile","0.7",0
"20294",28300,"of_0.7",0,"Overfishing Profile","0.7",0
"20295",28400,"of_0.7",0,"Overfishing Profile","0.7",0
"20296",28500,"of_0.7",0,"Overfishing Profile","0.7",0
"20297",28600,"of_0.7",0,"Overfishing Profile","0.7",0
"20298",28700,"of_0.7",0,"Overfishing Profile","0.7",0
"20299",28800,"of_0.7",0,"Overfishing Profile","0.7",0
"20300",28900,"of_0.7",0,"Overfishing Profile","0.7",0
"20301",29000,"of_0.7",0,"Overfishing Profile","0.7",0
"20302",29100,"of_0.7",0,"Overfishing Profile","0.7",0
"20303",29200,"of_0.7",0,"Overfishing Profile","0.7",0
"20304",29300,"of_0.7",0,"Overfishing Profile","0.7",0
"20305",29400,"of_0.7",0,"Overfishing Profile","0.7",0
"20306",29500,"of_0.7",0,"Overfishing Profile","0.7",0
"20307",29600,"of_0.7",0,"Overfishing Profile","0.7",0
"20308",29700,"of_0.7",0,"Overfishing Profile","0.7",0
"20309",29800,"of_0.7",0,"Overfishing Profile","0.7",0
"20310",29900,"of_0.7",0,"Overfishing Profile","0.7",0
"20311",30000,"of_0.7",0,"Overfishing Profile","0.7",0
"20312",30100,"of_0.7",0,"Overfishing Profile","0.7",0
"20313",30200,"of_0.7",0,"Overfishing Profile","0.7",0
"20314",30300,"of_0.7",0,"Overfishing Profile","0.7",0
"20315",30400,"of_0.7",0,"Overfishing Profile","0.7",0
"20316",30500,"of_0.7",0,"Overfishing Profile","0.7",0
"20317",30600,"of_0.7",0,"Overfishing Profile","0.7",0
"20318",30700,"of_0.7",0,"Overfishing Profile","0.7",0
"20319",30800,"of_0.7",0,"Overfishing Profile","0.7",0
"20320",30900,"of_0.7",0,"Overfishing Profile","0.7",0
"20321",31000,"of_0.7",0,"Overfishing Profile","0.7",0
"20322",31100,"of_0.7",0,"Overfishing Profile","0.7",0
"20323",31200,"of_0.7",0,"Overfishing Profile","0.7",0
"20324",31300,"of_0.7",0,"Overfishing Profile","0.7",0
"20325",31400,"of_0.7",0,"Overfishing Profile","0.7",0
"20326",31500,"of_0.7",0,"Overfishing Profile","0.7",0
"20327",31600,"of_0.7",0,"Overfishing Profile","0.7",0
"20328",31700,"of_0.7",0,"Overfishing Profile","0.7",0
"20329",31800,"of_0.7",0,"Overfishing Profile","0.7",0
"20330",31900,"of_0.7",0,"Overfishing Profile","0.7",0
"20331",32000,"of_0.7",0,"Overfishing Profile","0.7",0
